year;month;day;hour;minute;doy;Prec;P;Tair;U;Ustar;H2O;CO2;RH;Zen;LWin;diffPar;dirPar;diffNir;dirNir;DDsum;X;Tdaily;Tsoil;SWC
2021;1;1;0;30;1;0.008;97770.000;-4.360;1.370;0.339;4.527;390.000;100.000;2.416;314.700;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.460;69.840
2021;1;1;1;0;1;0.008;97780.000;-4.360;1.170;0.073;4.526;390.000;100.000;2.399;312.770;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.840
2021;1;1;1;30;1;0.006;97790.000;-4.060;0.940;0.041;4.629;390.000;100.000;2.372;315.960;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.830
2021;1;1;2;0;1;0.006;97800.000;-3.880;0.940;0.049;4.691;390.000;100.000;2.338;317.070;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.460;69.830
2021;1;1;2;30;1;0.007;97800.000;-3.150;1.290;0.068;4.955;390.000;100.000;2.296;317.060;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.830
2021;1;1;3;0;1;0.007;97800.000;-2.820;0.480;0.055;5.078;390.000;100.000;2.250;313.510;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.830
2021;1;1;3;30;1;0.006;97810.000;-3.000;0.490;0.033;5.010;390.000;100.000;2.199;311.810;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.830
2021;1;1;4;0;1;0.006;97820.000;-2.860;0.920;0.032;5.062;390.000;100.000;2.145;308.480;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.830
2021;1;1;4;30;1;0.004;97830.000;-2.840;0.810;0.020;5.069;390.000;100.000;2.089;306.360;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.830
2021;1;1;5;0;1;0.004;97840.000;-2.750;1.040;0.052;5.101;390.000;99.980;2.033;304.550;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.820
2021;1;1;5;30;1;0.003;97840.000;-3.110;1.020;0.027;4.968;390.000;100.000;1.976;298.720;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.820
2021;1;1;6;0;1;0.003;97830.000;-3.240;0.730;0.045;4.920;390.000;100.000;1.919;299.760;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.820
2021;1;1;6;30;1;0.002;97840.000;-2.860;1.470;0.084;5.061;390.000;100.000;1.864;304.790;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.820
2021;1;1;7;0;1;0.002;97860.000;-2.750;1.500;0.078;5.101;390.000;100.000;1.811;304.610;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.820
2021;1;1;7;30;1;0.001;97880.000;-2.720;1.750;0.070;5.111;390.000;99.980;1.761;291.230;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.820
2021;1;1;8;0;1;0.001;97870.000;-3.080;1.480;0.061;4.977;390.000;100.000;1.714;278.990;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.820
2021;1;1;8;30;1;0.011;97880.000;-2.880;1.999;0.062;5.051;390.000;100.000;1.671;291.090;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.810
2021;1;1;9;0;1;0.011;97900.000;-2.980;1.400;0.063;5.013;390.000;100.000;1.632;287.810;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.810
2021;1;1;9;30;1;0.006;97930.000;-3.000;1.210;0.077;5.004;390.000;100.000;1.599;297.830;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.810
2021;1;1;10;0;1;0.006;97950.000;-3.070;1.570;0.057;4.977;390.000;100.000;1.571;296.060;0.303;0.000;0.454;0.000;0.000;-5.372;-8.965;0.470;69.810
2021;1;1;10;30;1;0.004;97960.000;-2.870;2.040;0.100;5.050;390.000;99.980;1.549;298.570;0.936;0.000;1.403;0.000;0.000;-5.372;-8.965;0.470;69.800
2021;1;1;11;0;1;0.004;97980.000;-2.900;2.160;0.079;5.039;390.000;100.000;1.533;282.670;1.032;0.000;1.548;0.000;0.000;-5.372;-8.965;0.470;69.800
2021;1;1;11;30;1;0.002;98000.000;-2.950;2.270;0.095;5.019;390.000;100.000;1.524;287.940;1.988;0.000;2.982;0.000;0.000;-5.372;-8.965;0.470;69.800
2021;1;1;12;0;1;0.002;98010.000;-2.970;2.260;0.111;5.011;390.000;100.000;1.522;276.270;2.772;0.000;4.158;0.000;0.000;-5.372;-8.965;0.470;69.800
2021;1;1;12;30;1;0.003;98010.000;-3.420;1.920;0.066;4.846;390.000;100.000;1.527;252.580;2.588;0.000;3.882;0.000;0.000;-5.372;-8.965;0.470;69.800
2021;1;1;13;0;1;0.003;98010.000;-3.720;1.320;0.038;4.738;390.000;100.000;1.538;267.280;1.920;0.000;2.880;0.000;0.000;-5.372;-8.965;0.470;69.800
2021;1;1;13;30;1;0.004;98010.000;-3.590;1.600;0.062;4.784;390.000;100.000;1.557;271.410;1.436;0.000;2.154;0.000;0.000;-5.372;-8.965;0.470;69.800
2021;1;1;14;0;1;0.004;98010.000;-3.790;1.510;0.039;4.713;390.000;100.000;1.581;259.700;0.953;0.000;1.429;0.000;0.000;-5.372;-8.965;0.470;69.790
2021;1;1;14;30;1;0.003;98020.000;-4.090;1.030;0.029;4.608;390.000;100.000;1.611;242.510;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.470;69.790
2021;1;1;15;0;1;0.003;98030.000;-5.600;0.930;0.046;4.110;390.000;100.000;1.647;235.870;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.460;69.790
2021;1;1;15;30;1;0.001;98050.000;-7.530;0.320;0.049;3.543;390.000;100.000;1.687;231.350;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.460;69.790
2021;1;1;16;0;1;0.001;98060.000;-9.640;0.390;0.038;2.958;390.000;98.439;1.732;234.130;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.460;69.790
2021;1;1;16;30;1;0.001;98070.000;-8.580;0.310;0.033;3.225;390.000;98.782;1.780;235.550;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.450;69.790
2021;1;1;17;0;1;0.001;98060.000;-8.920;0.170;0.043;3.111;390.000;97.851;1.832;229.160;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.450;69.790
2021;1;1;17;30;1;0.001;98070.000;-8.300;0.380;0.031;3.274;390.000;98.105;1.886;225.360;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.440;69.780
2021;1;1;18;0;1;0.001;98070.000;-9.050;0.330;0.057;3.058;390.000;97.181;1.941;222.010;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.440;69.780
2021;1;1;18;30;1;0.000;98080.000;-9.550;0.390;0.036;2.921;390.000;96.563;1.998;226.940;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.430;69.780
2021;1;1;19;0;1;0.000;98100.000;-11.360;0.310;0.031;2.483;390.000;94.787;2.055;246.110;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.430;69.780
2021;1;1;19;30;1;0.000;98110.000;-9.940;0.260;0.035;2.818;390.000;96.073;2.111;271.950;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.420;69.780
2021;1;1;20;0;1;0.000;98120.000;-7.410;1.230;0.067;3.530;390.000;98.774;2.166;280.160;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.410;69.780
2021;1;1;20;30;1;0.001;98140.000;-5.770;1.500;0.035;4.053;390.000;100.000;2.219;279.310;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.410;69.770
2021;1;1;21;0;1;0.001;98150.000;-5.570;1.150;0.025;4.114;390.000;100.000;2.268;281.940;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.410;69.770
2021;1;1;21;30;1;0.002;98150.000;-5.550;1.260;0.050;4.121;390.000;100.000;2.313;281.470;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.410;69.770
2021;1;1;22;0;1;0.002;98150.000;-5.490;1.410;0.034;4.139;390.000;100.000;2.351;277.530;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.410;69.770
2021;1;1;22;30;1;0.005;98170.000;-5.610;1.000;0.058;4.101;390.000;100.000;2.383;271.040;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.410;69.770
2021;1;1;23;0;1;0.005;98190.000;-5.180;1.280;0.077;4.236;390.000;100.000;2.406;278.140;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.410;69.770
2021;1;1;23;30;1;0.004;98220.000;-5.240;2.357;0.065;4.216;390.000;100.000;2.419;282.000;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.410;69.770
2021;1;2;0;0;2;0.004;98240.000;-5.350;1.230;0.053;4.180;390.000;100.000;2.422;266.790;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.420;69.770
2021;1;2;0;30;2;0.002;98250.000;-5.920;1.370;0.041;4.002;390.000;100.000;2.415;267.690;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.420;69.770
2021;1;2;1;0;2;0.002;98260.000;-5.360;1.640;0.085;4.176;390.000;100.000;2.398;275.560;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.420;69.760
2021;1;2;1;30;2;0.002;98270.000;-5.480;1.280;0.038;4.138;390.000;100.000;2.371;276.900;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.420;69.760
2021;1;2;2;0;2;0.002;98270.000;-5.440;1.310;0.036;4.150;390.000;100.000;2.337;273.390;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.420;69.760
2021;1;2;2;30;2;0.001;98270.000;-5.340;1.300;0.041;4.182;390.000;100.000;2.296;273.150;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.420;69.760
2021;1;2;3;0;2;0.001;98280.000;-5.430;0.960;0.058;4.153;390.000;100.000;2.249;275.900;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.420;69.760
2021;1;2;3;30;2;0.001;98300.000;-6.000;1.030;0.042;3.975;390.000;99.974;2.198;262.330;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.430;69.760
2021;1;2;4;0;2;0.001;98300.000;-6.340;0.610;0.018;3.870;390.000;99.921;2.145;265.270;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.430;69.760
2021;1;2;4;30;2;0.001;98300.000;-6.830;0.520;0.029;3.720;390.000;99.727;2.089;243.270;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.430;69.760
2021;1;2;5;0;2;0.001;98310.000;-7.900;0.280;0.063;3.381;390.000;98.460;2.032;215.330;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.430;69.750
2021;1;2;5;30;2;0.000;98320.000;-9.640;0.490;0.062;2.887;390.000;96.335;1.975;213.520;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.430;69.750
2021;1;2;6;0;2;0.000;98330.000;-11.870;0.210;0.074;2.368;390.000;94.366;1.919;211.820;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.420;69.750
2021;1;2;6;30;2;0.000;98340.000;-12.370;0.140;0.030;2.264;390.000;93.924;1.864;211.280;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.420;69.740
2021;1;2;7;0;2;0.000;98360.000;-12.610;0.620;0.075;2.212;390.000;93.590;1.811;212.730;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.420;69.740
2021;1;2;7;30;2;0.000;98370.000;-13.720;0.290;0.034;2.002;390.000;92.702;1.760;211.690;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.410;69.740
2021;1;2;8;0;2;0.000;98400.000;-14.200;0.280;0.073;1.913;390.000;92.165;1.713;212.960;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.400;69.740
2021;1;2;8;30;2;0.000;98420.000;-14.390;0.310;0.087;1.881;390.000;92.092;1.670;214.390;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.400;69.740
2021;1;2;9;0;2;0.000;98450.000;-14.780;0.460;0.107;1.811;390.000;91.577;1.631;210.870;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.390;69.740
2021;1;2;9;30;2;0.000;98470.000;-15.230;0.230;0.029;1.738;390.000;91.204;1.598;211.990;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.380;69.740
2021;1;2;10;0;2;0.000;98490.000;-15.340;0.340;0.026;1.720;390.000;91.124;1.570;213.490;0.763;0.000;1.144;0.000;0.000;-5.372;-8.965;0.380;69.740
2021;1;2;10;30;2;0.000;98520.000;-15.560;0.230;0.032;1.684;390.000;90.906;1.547;211.070;1.955;0.000;2.932;0.000;0.000;-5.372;-8.965;0.370;69.730
2021;1;2;11;0;2;0.000;98550.000;-15.500;0.220;0.045;1.692;390.000;90.896;1.532;212.660;3.468;0.000;5.203;0.000;0.000;-5.372;-8.965;0.370;69.730
2021;1;2;11;30;2;0.000;98570.000;-15.410;0.100;0.044;1.707;390.000;91.018;1.523;248.110;0.492;0.000;0.738;0.000;0.000;-5.372;-8.965;0.360;69.730
2021;1;2;12;0;2;0.000;98590.000;-10.680;0.330;0.072;2.618;390.000;95.135;1.521;276.850;0.656;0.000;0.984;0.000;0.000;-5.372;-8.965;0.360;69.720
2021;1;2;12;30;2;0.000;98600.000;-8.090;1.910;0.091;3.301;390.000;97.836;1.525;274.770;2.604;0.000;3.906;0.000;0.000;-5.372;-8.965;0.360;69.720
2021;1;2;13;0;2;0.000;98620.000;-7.710;2.270;0.148;3.418;390.000;98.395;1.537;274.510;3.140;0.000;4.710;0.000;0.000;-5.372;-8.965;0.360;69.720
2021;1;2;13;30;2;0.000;98640.000;-7.740;2.183;0.169;3.409;390.000;98.362;1.555;275.560;1.698;0.000;2.547;0.000;0.000;-5.372;-8.965;0.360;69.720
2021;1;2;14;0;2;0.000;98650.000;-7.810;2.095;0.191;3.387;390.000;98.294;1.579;278.190;0.666;0.000;0.998;0.000;0.000;-5.372;-8.965;0.370;69.720
2021;1;2;14;30;2;0.000;98670.000;-7.930;2.007;0.212;3.351;390.000;98.159;1.609;280.400;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.370;69.720
2021;1;2;15;0;2;0.000;98680.000;-7.620;1.920;0.233;3.446;390.000;98.551;1.645;281.290;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.380;69.720
2021;1;2;15;30;2;0.000;98710.000;-7.710;1.998;0.225;3.417;390.000;98.453;1.685;280.810;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.380;69.720
2021;1;2;16;0;2;0.000;98740.000;-7.670;2.076;0.218;3.428;390.000;98.487;1.730;280.850;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.390;69.720
2021;1;2;16;30;2;0.000;98760.000;-7.490;2.155;0.210;3.483;390.000;98.709;1.778;281.330;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.390;69.710
2021;1;2;17;0;2;0.000;98780.000;-7.310;2.233;0.202;3.539;390.000;98.925;1.830;281.740;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.400;69.710
2021;1;2;17;30;2;0.000;98800.000;-7.170;2.311;0.195;3.583;390.000;99.104;1.884;281.170;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.400;69.710
2021;1;2;18;0;2;0.000;98820.000;-7.120;2.389;0.187;3.598;390.000;99.163;1.939;280.860;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.410;69.700
2021;1;2;18;30;2;0.001;98840.000;-7.360;2.468;0.179;3.522;390.000;98.892;1.996;279.920;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.410;69.700
2021;1;2;19;0;2;0.001;98860.000;-7.360;2.546;0.171;3.520;390.000;98.864;2.053;279.740;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.420;69.700
2021;1;2;19;30;2;0.002;98880.000;-7.330;2.558;0.164;3.530;390.000;98.923;2.109;279.620;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.420;69.700
2021;1;2;20;0;2;0.002;98900.000;-7.300;2.570;0.156;3.537;390.000;98.926;2.164;279.970;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.420;69.700
2021;1;2;20;30;2;0.002;98920.000;-7.390;2.480;0.218;3.510;390.000;98.861;2.217;280.010;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.430;69.700
2021;1;2;21;0;2;0.002;98940.000;-7.420;2.480;0.157;3.500;390.000;98.830;2.266;280.030;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.430;69.700
2021;1;2;21;30;2;0.001;98950.000;-7.420;2.820;0.172;3.499;390.000;98.801;2.311;280.050;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.430;69.690
2021;1;2;22;0;2;0.001;98970.000;-7.490;2.600;0.151;3.476;390.000;98.709;2.350;279.830;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.430;69.690
2021;1;2;22;30;2;0.001;99000.000;-7.650;2.670;0.128;3.425;390.000;98.518;2.381;278.970;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.430;69.690
2021;1;2;23;0;2;0.001;99030.000;-7.780;2.330;0.320;3.385;390.000;98.386;2.404;278.550;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.430;69.690
2021;1;2;23;30;2;0.001;99040.000;-7.750;3.160;0.178;3.393;390.000;98.390;2.417;278.770;0.000;0.000;0.000;0.000;0.000;-5.372;-8.965;0.430;69.690
2021;1;3;0;0;3;0.001;99060.000;-7.760;3.390;0.274;3.390;390.000;98.388;2.421;278.680;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.430;69.690
2021;1;3;0;30;3;0.001;99080.000;-7.950;3.480;0.135;3.332;390.000;98.156;2.414;277.750;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.430;69.680
2021;1;3;1;0;3;0.001;99090.000;-8.210;3.260;0.346;3.254;390.000;97.846;2.397;276.370;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.440;69.680
2021;1;3;1;30;3;0.001;99110.000;-8.540;3.450;0.324;3.158;390.000;97.447;2.370;273.800;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.440;69.680
2021;1;3;2;0;3;0.001;99130.000;-8.670;3.160;0.336;3.121;390.000;97.295;2.336;271.640;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.440;69.680
2021;1;3;2;30;3;0.001;99150.000;-8.740;3.350;0.450;3.099;390.000;97.185;2.295;271.880;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.440;69.680
2021;1;3;3;0;3;0.001;99180.000;-8.890;3.170;0.427;3.056;390.000;96.992;2.249;266.520;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.440;69.670
2021;1;3;3;30;3;0.001;99180.000;-9.360;2.640;0.399;2.928;390.000;96.414;2.198;256.100;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.440;69.670
2021;1;3;4;0;3;0.001;99190.000;-9.660;2.388;0.385;2.848;390.000;96.023;2.144;254.180;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.430;69.670
2021;1;3;4;30;3;0.001;99220.000;-10.390;2.135;0.371;2.668;390.000;95.318;2.088;237.860;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.430;69.670
2021;1;3;5;0;3;0.001;99240.000;-11.220;1.882;0.358;2.479;390.000;94.652;2.032;213.230;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.430;69.670
2021;1;3;5;30;3;0.000;99240.000;-11.570;1.630;0.344;2.404;390.000;94.382;1.975;244.950;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.430;69.660
2021;1;3;6;0;3;0.000;99240.000;-11.120;2.000;0.257;2.501;390.000;94.733;1.918;266.320;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.430;69.660
2021;1;3;6;30;3;0.000;99260.000;-10.700;2.920;0.316;2.593;390.000;95.017;1.863;269.410;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.420;69.660
2021;1;3;7;0;3;0.000;99280.000;-10.430;2.090;0.205;2.655;390.000;95.231;1.810;271.060;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.420;69.660
2021;1;3;7;30;3;0.000;99300.000;-10.050;2.280;0.344;2.745;390.000;95.548;1.760;272.660;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.410;69.660
2021;1;3;8;0;3;0.000;99310.000;-9.880;2.000;0.167;2.786;390.000;95.711;1.712;273.940;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.410;69.650
2021;1;3;8;30;3;0.000;99350.000;-9.620;2.370;0.151;2.852;390.000;96.001;1.669;275.090;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.410;69.650
2021;1;3;9;0;3;0.000;99390.000;-9.280;3.360;0.205;2.940;390.000;96.404;1.630;274.760;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.410;69.650
2021;1;3;9;30;3;0.000;99400.000;-9.010;2.910;0.217;3.014;390.000;96.770;1.597;276.320;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.410;69.650
2021;1;3;10;0;3;0.000;99430.000;-8.950;3.300;0.147;3.030;390.000;96.849;1.568;277.570;0.690;0.000;1.034;0.000;0.000;-5.880;-9.436;0.410;69.650
2021;1;3;10;30;3;0.000;99440.000;-8.610;3.250;0.197;3.124;390.000;97.245;1.546;256.970;2.848;0.000;4.272;0.000;0.000;-5.880;-9.436;0.410;69.650
2021;1;3;11;0;3;0.000;99450.000;-9.100;2.010;0.124;2.988;390.000;96.650;1.530;210.500;5.348;0.000;8.022;0.000;0.000;-5.880;-9.436;0.410;69.640
2021;1;3;11;30;3;0.000;99490.000;-8.500;3.430;0.168;3.150;390.000;97.269;1.521;255.670;8.524;5.044;12.786;7.566;0.000;-5.880;-9.436;0.410;69.640
2021;1;3;12;0;3;0.000;99510.000;-7.790;3.990;0.223;3.356;390.000;98.091;1.519;268.740;9.319;3.009;13.979;4.513;0.000;-5.880;-9.436;0.410;69.640
2021;1;3;12;30;3;0.000;99530.000;-7.520;3.360;0.194;3.439;390.000;98.447;1.524;268.810;8.175;0.333;12.263;0.499;0.000;-5.880;-9.436;0.410;69.640
2021;1;3;13;0;3;0.000;99540.000;-7.380;3.480;0.193;3.484;390.000;98.663;1.535;269.980;5.284;0.000;7.926;0.000;0.000;-5.880;-9.436;0.410;69.640
2021;1;3;13;30;3;0.000;99560.000;-7.480;3.480;0.189;3.456;390.000;98.652;1.553;246.700;1.960;0.000;2.940;0.000;0.000;-5.880;-9.436;0.420;69.640
2021;1;3;14;0;3;0.000;99580.000;-7.720;2.560;0.159;3.382;390.000;98.364;1.577;231.220;1.389;0.000;2.084;0.000;0.000;-5.880;-9.436;0.420;69.630
2021;1;3;14;30;3;0.000;99580.000;-8.110;2.000;0.150;3.267;390.000;97.953;1.607;213.550;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.420;69.630
2021;1;3;15;0;3;0.000;99580.000;-8.390;2.580;0.149;3.185;390.000;97.600;1.643;206.250;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.420;69.630
2021;1;3;15;30;3;0.000;99610.000;-8.800;2.060;0.119;3.067;390.000;97.077;1.683;204.970;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.420;69.630
2021;1;3;16;0;3;0.000;99630.000;-9.240;1.980;0.113;2.946;390.000;96.547;1.728;204.840;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.420;69.630
2021;1;3;16;30;3;0.000;99640.000;-9.360;2.870;0.179;2.914;390.000;96.381;1.776;204.700;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.410;69.630
2021;1;3;17;0;3;0.000;99660.000;-9.350;3.050;0.178;2.915;390.000;96.384;1.828;204.970;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.410;69.620
2021;1;3;17;30;3;0.000;99680.000;-9.620;3.320;0.215;2.843;390.000;96.035;1.881;204.400;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.410;69.620
2021;1;3;18;0;3;0.000;99700.000;-10.090;2.730;0.132;2.725;390.000;95.534;1.937;203.450;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.400;69.620
2021;1;3;18;30;3;0.000;99720.000;-9.960;2.970;0.162;2.756;390.000;95.649;1.994;203.570;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.400;69.620
2021;1;3;19;0;3;0.000;99730.000;-9.990;3.000;0.149;2.748;390.000;95.604;2.051;203.560;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.390;69.620
2021;1;3;19;30;3;0.000;99750.000;-10.030;3.330;0.165;2.737;390.000;95.555;2.107;203.050;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.390;69.620
2021;1;3;20;0;3;0.000;99770.000;-10.420;2.930;0.137;2.644;390.000;95.235;2.162;202.670;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.390;69.620
2021;1;3;20;30;3;0.000;99800.000;-10.480;3.140;0.179;2.629;390.000;95.176;2.215;202.700;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.390;69.610
2021;1;3;21;0;3;0.000;99810.000;-10.530;3.040;0.191;2.617;390.000;95.120;2.264;202.420;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.390;69.610
2021;1;3;21;30;3;0.000;99820.000;-10.560;3.030;0.173;2.609;390.000;95.072;2.309;202.640;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.390;69.610
2021;1;3;22;0;3;0.000;99840.000;-11.210;1.630;0.083;2.465;390.000;94.618;2.347;201.650;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.390;69.610
2021;1;3;22;30;3;0.000;99850.000;-11.010;2.060;0.071;2.509;390.000;94.779;2.379;202.510;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.380;69.610
2021;1;3;23;0;3;0.000;99860.000;-10.670;2.760;0.150;2.582;390.000;94.955;2.402;202.540;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.380;69.610
2021;1;3;23;30;3;0.000;99880.000;-10.990;1.200;0.102;2.511;390.000;94.749;2.416;201.770;0.000;0.000;0.000;0.000;0.000;-5.880;-9.436;0.380;69.600
2021;1;4;0;0;4;0.000;99890.000;-10.940;1.770;0.171;2.523;390.000;94.808;2.419;202.520;0.000;0.000;0.000;0.000;0.000;-6.621;-11.808;0.370;69.600
2021;1;4;0;30;4;0.000;99920.000;-10.730;2.250;0.187;2.569;390.000;94.968;2.412;202.970;0.000;0.000;0.000;0.000;0.000;-6.621;-11.808;0.370;69.600
2021;1;4;1;0;4;0.000;99930.000;-10.310;3.070;0.196;2.664;390.000;95.276;2.395;203.220;0.000;0.000;0.000;0.000;0.000;-6.621;-11.808;0.360;69.600
2021;1;4;1;30;4;0.000;99920.000;-9.990;3.390;0.254;2.739;390.000;95.499;2.369;202.970;0.000;0.000;0.000;0.000;0.000;-6.621;-11.808;0.360;69.600
2021;1;4;2;0;4;0.000;99940.000;-10.040;2.840;0.227;2.727;390.000;95.481;2.335;203.180;0.000;0.000;0.000;0.000;0.000;-6.621;-11.808;0.350;69.600
2021;1;4;2;30;4;0.000;99950.000;-10.330;1.990;0.198;2.659;390.000;95.269;2.294;203.140;0.000;0.000;0.000;0.000;0.000;-6.621;-11.808;0.350;69.590
